stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
stops:008891116:0,Oostkamp,51.154114,3.257466,,stops:008891116,0
stops:008891116:1,Oostkamp,51.154114,3.257466,1,stops:008891116,0
stops:008891116:2,Oostkamp,51.154114,3.257466,2,stops:008891116,0
stops:008891124,Beernem,51.128009,3.329892,,,1
stops:008891124:0,Beernem,51.128009,3.329892,,stops:008891124,0
stops:008891124:1,Beernem,51.128009,3.329892,1,stops:008891124,0
stops:008891124:2,Beernem,51.128009,3.329892,2,stops:008891124,0
stops:008891132,Maria-Aalter,51.107612,3.38673,,,1
stops:008891132:0,Maria-Aalter,51.107612,3.38673,,stops:008891132,0
stops:008891132:1,Maria-Aalter,51.107612,3.38673,1,stops:008891132,0
stops:008891132:2,Maria-Aalter,51.107612,3.38673,2,stops:008891132,0
stops:008891140,Aalter,51.092295,3.447848,,,1
stops:008891140:0,Aalter,51.092295,3.447848,,stops:008891140,0
stops:008891140:1,Aalter,51.092295,3.447848,1,stops:008891140,0
stops:008891140:2,Aalter,51.092295,3.447848,2,stops:008891140,0
stops:008891140:3,Aalter,51.092295,3.447848,3,stops:008891140,0
stops:008891140:4,Aalter,51.092295,3.447848,4,stops:008891140,0
stops:008891157,Bellem,51.083908,3.487374,,,1
stops:008891157:0,Bellem,51.083908,3.487374,,stops:008891157,0
stops:008891157:1,Bellem,51.083908,3.487374,1,stops:008891157,0
stops:008891157:2,Bellem,51.083908,3.487374,2,stops:008891157,0
stops:008891165,Hansbeke,51.073202,3.536212,,,1
stops:008891165:0,Hansbeke,51.073202,3.536212,,stops:008891165,0
stops:008891165:1,Hansbeke,51.073202,3.536212,1,stops:008891165,0
stops:008891165:2,Hansbeke,51.073202,3.536212,2,stops:008891165,0
stops:008891173,Zeebrugge-Strand,51.324549,3.186666,,,1
stops:008891173:0,Zeebrugge-Strand,51.324549,3.186666,,stops:008891173,0
stops:008891173:1,Zeebrugge-Strand,51.324549,3.186666,1,stops:008891173,0
stops:008891264,Zedelgem,51.127047,3.16414,,,1
stops:008891264:0,Zedelgem,51.127047,3.16414,,stops:008891264,0
stops:008891264:1,Zedelgem,51.127047,3.16414,1,stops:008891264,0
stops:008891264:2,Zedelgem,51.127047,3.16414,2,stops:008891264,0
stops:008891314,Torhout,51.064707,3.105871,,,1
stops:008891314:0,Torhout,51.064707,3.105871,,stops:008891314,0
stops:008891314:1,Torhout,51.064707,3.105871,1,stops:008891314,0
stops:008891314:2,Torhout,51.064707,3.105871,2,stops:008891314,0
stops:008891405,Blankenberge,51.312432,3.133864,,,1
stops:008891405:0,Blankenberge,51.312432,3.133864,,stops:008891405,0
stops:008891405:1,Blankenberge,51.312432,3.133864,1,stops:008891405,0
stops:008891405:2,Blankenberge,51.312432,3.133864,2,stops:008891405,0
stops:008891405:3,Blankenberge,51.312432,3.133864,3,stops:008891405,0
stops:008891405:4,Blankenberge,51.312432,3.133864,4,stops:008891405,0
stops:008891405:5,Blankenberge,51.312432,3.133864,5,stops:008891405,0
stops:008891405:6,Blankenberge,51.312432,3.133864,6,stops:008891405,0
stops:008891405:7,Blankenberge,51.312432,3.133864,7,stops:008891405,0
stops:008891553,Zeebrugge-Dorp,51.326383,3.19517,,,1
stops:008891553:0,Zeebrugge-Dorp,51.326383,3.19517,,stops:008891553,0
stops:008891611,Zwankendamme,51.306409,3.191557,,,1
stops:008891611:0,Zwankendamme,51.306409,3.191557,,stops:008891611,0
stops:008891629,Lissewege,51.294714,3.194505,,,1
stops:008891629:0,Lissewege,51.294714,3.194505,,stops:008891629,0
stops:008891629:1,Lissewege,51.294714,3.194505,1,stops:008891629,0
stops:008891629:2,Lissewege,51.294714,3.194505,2,stops:008891629,0
stops:008891645,Heist,51.333979,3.239181,,,1
stops:008891645:0,Heist,51.333979,3.239181,,stops:008891645,0
stops:008891645:1,Heist,51.333979,3.239181,1,stops:008891645,0
stops:008891645:2,Heist,51.333979,3.239181,2,stops:008891645,0
stops:008891652,Duinbergen,51.338195,3.263587,,,1
stops:008891652:0,Duinbergen,51.338195,3.263587,,stops:008891652,0
stops:008891652:1,Duinbergen,51.338195,3.263587,1,stops:008891652,0
stops:008891652:2,Duinbergen,51.338195,3.263587,2,stops:008891652,0
stops:008891660,Knokke,51.339894,3.285188,,,1
stops:008891660:0,Knokke,51.339894,3.285188,,stops:008891660,0
stops:008891660:1,Knokke,51.339894,3.285188,1,stops:008891660,0
stops:008891660:2,Knokke,51.339894,3.285188,2,stops:008891660,0
stops:008891660:3,Knokke,51.339894,3.285188,3,stops:008891660,0
stops:008891660:4,Knokke,51.339894,3.285188,4,stops:008891660,0
stops:008891702,Oostende,51.228212,2.925809,,,1
stops:008891702:0,Oostende,51.228212,2.925809,,stops:008891702,0
stops:008891702:1,Oostende,51.228212,2.925809,1,stops:008891702,0
stops:008891702:2,Oostende,51.228212,2.925809,2,stops:008891702,0
stops:008891702:3,Oostende,51.228212,2.925809,3,stops:008891702,0
stops:008891702:4,Oostende,51.228212,2.925809,4,stops:008891702,0
stops:008891702:5,Oostende,51.228212,2.925809,5,stops:008891702,0
stops:008891702:6,Oostende,51.228212,2.925809,6,stops:008891702,0
stops:008891702:7,Oostende,51.228212,2.925809,7,stops:008891702,0
stops:008891702:8,Oostende,51.228212,2.925809,8,stops:008891702,0
stops:008891702:9,Oostende,51.228212,2.925809,9,stops:008891702,0
stops:008891702:10,Oostende,51.228212,2.925809,10,stops:008891702,0
stops:008892007,Gent-Sint-Pieters,51.035896,3.710675,,,1
stops:008892007:0,Gent-Sint-Pieters,51.035896,3.710675,,stops:008892007,0
stops:008892007:1,Gent-Sint-Pieters,51.035896,3.710675,1,stops:008892007,0
stops:008892007:2,Gent-Sint-Pieters,51.035896,3.710675,2,stops:008892007,0
stops:008892007:3,Gent-Sint-Pieters,51.035896,3.710675,3,stops:008892007,0
stops:008892007:4,Gent-Sint-Pieters,51.035896,3.710675,4,stops:008892007,0
stops:008892007:5,Gent-Sint-Pieters,51.035896,3.710675,5,stops:008892007,0
stops:008892007:6,Gent-Sint-Pieters,51.035896,3.710675,6,stops:008892007,0
stops:008892007:7,Gent-Sint-Pieters,51.035896,3.710675,7,stops:008892007,0
stops:008892007:8,Gent-Sint-Pieters,51.035896,3.710675,8,stops:008892007,0
stops:008892007:9,Gent-Sint-Pieters,51.035896,3.710675,9,stops:008892007,0
stops:008892007:10,Gent-Sint-Pieters,51.035896,3.710675,10,stops:008892007,0
stops:008892007:11,Gent-Sint-Pieters,51.035896,3.710675,11,stops:008892007,0
stops:008892007:12,Gent-Sint-Pieters,51.035896,3.710675,12,stops:008892007,0
stops:008892031,Drongen,51.047295,3.655202,,,1
stops:008892031:0,Drongen,51.047295,3.655202,,stops:008892031,0
stops:008892031:1,Drongen,51.047295,3.655202,1,stops:008892031,0
stops:008892031:2,Drongen,51.047295,3.655202,2,stops:008892031,0
stops:008892056,Landegem,51.064311,3.576852,,,1
stops:008892056:0,Landegem,51.064311,3.576852,,stops:008892056,0
stops:008892056:1,Landegem,51.064311,3.576852,1,stops:008892056,0
stops:008892056:2,Landegem,51.064311,3.576852,2,stops:008892056,0
stops:008892056:3,Landegem,51.064311,3.576852,3,stops:008892056,0
stops:008892080,De Pinte,50.997063,3.650465,,,1
stops:008892080:0,De Pinte,50.997063,3.650465,,stops:008892080,0
stops:008892080:1,De Pinte,50.997063,3.650465,1,stops:008892080,0
stops:008892080:2,De Pinte,50.997063,3.650465,2,stops:008892080,0
stops:008892080:3,De Pinte,50.997063,3.650465,3,stops:008892080,0
stops:008892080:4,De Pinte,50.997063,3.650465,4,stops:008892080,0
stops:008892106,Deinze,50.978258,3.534432,,,1
stops:008892106:0,Deinze,50.978258,3.534432,,stops:008892106,0
stops:008892106:1,Deinze,50.978258,3.534432,1,stops:008892106,0
stops:008892106:2,Deinze,50.978258,3.534432,2,stops:008892106,0
stops:008892106:3,Deinze,50.978258,3.534432,3,stops:008892106,0
stops:008892106:4,Deinze,50.978258,3.534432,4,stops:008892106,0
stops:008892205,Lichtervelde,51.025163,3.127212,,,1
stops:008892205:0,Lichtervelde,51.025163,3.127212,,stops:008892205,0
stops:008892205:1,Lichtervelde,51.025163,3.127212,1,stops:008892205,0
stops:008892205:2,Lichtervelde,51.025163,3.127212,2,stops:008892205,0
stops:008892205:3,Lichtervelde,51.025163,3.127212,3,stops:008892205,0
stops:008892205:4,Lichtervelde,51.025163,3.127212,4,stops:008892205,0
stops:008892205:5,Lichtervelde,51.025163,3.127212,5,stops:008892205,0
stops:008892254,Tielt,50.990842,3.330341,,,1
stops:008892254:0,Tielt,50.990842,3.330341,,stops:008892254,0
stops:008892254:1,Tielt,50.990842,3.330341,1,stops:008892254,0
stops:008892254:2,Tielt,50.990842,3.330341,2,stops:008892254,0
stops:008892288,Aarsele,50.98446,3.418363,,,1
stops:008892288:0,Aarsele,50.98446,3.418363,,stops:008892288,0
stops:008892288:1,Aarsele,50.98446,3.418363,1,stops:008892288,0
stops:008892288:2,Aarsele,50.98446,3.418363,2,stops:008892288,0
stops:008892304,Veurne,51.073867,2.66994,,,1
stops:008892304:0,Veurne,51.073867,2.66994,,stops:008892304,0
stops:008892304:1,Veurne,51.073867,2.66994,1,stops:008892304,0
stops:008892304:2,Veurne,51.073867,2.66994,2,stops:008892304,0
stops:008892320,Koksijde,51.079197,2.65277,,,1
stops:008892320:0,Koksijde,51.079197,2.65277,,stops:008892320,0
stops:008892320:1,Koksijde,51.079197,2.65277,1,stops:008892320,0
stops:008892338,De Panne,51.0774,2.601963,,,1
stops:008892338:0,De Panne,51.0774,2.601963,,stops:008892338,0
stops:008892338:1,De Panne,51.0774,2.601963,1,stops:008892338,0
stops:008892338:2,De Panne,51.0774,2.601963,2,stops:008892338,0
stops:008892338:3,De Panne,51.0774,2.601963,3,stops:008892338,0
stops:008892403,Kortemark,51.025244,3.043459,,,1
stops:008892403:0,Kortemark,51.025244,3.043459,,stops:008892403,0
stops:008892403:1,Kortemark,51.025244,3.043459,1,stops:008892403,0
stops:008892403:2,Kortemark,51.025244,3.043459,2,stops:008892403,0
stops:008892452,Diksmuide,51.032723,2.868943,,,1
stops:008892452:0,Diksmuide,51.032723,2.868943,,stops:008892452,0
stops:008892452:1,Diksmuide,51.032723,2.868943,1,stops:008892452,0
stops:008892452:2,Diksmuide,51.032723,2.868943,2,stops:008892452,0
stops:008892601,Oudenaarde,50.850116,3.600386,,,1
stops:008892601:0,Oudenaarde,50.850116,3.600386,,stops:008892601,0
stops:008892601:1,Oudenaarde,50.850116,3.600386,1,stops:008892601,0
stops:008892601:2,Oudenaarde,50.850116,3.600386,2,stops:008892601,0
stops:008892601:3,Oudenaarde,50.850116,3.600386,3,stops:008892601,0
stops:008892601:4,Oudenaarde,50.850116,3.600386,4,stops:008892601,0
stops:008892601:5,Oudenaarde,50.850116,3.600386,5,stops:008892601,0
stops:008892627,Eine,50.870432,3.623776,,,1
stops:008892627:0,Eine,50.870432,3.623776,,stops:008892627,0
stops:008892627:1,Eine,50.870432,3.623776,1,stops:008892627,0
stops:008892635,Zingem,50.908025,3.646384,,,1
stops:008892635:0,Zingem,50.908025,3.646384,,stops:008892635,0
stops:008892635:1,Zingem,50.908025,3.646384,1,stops:008892635,0
stops:008892635:2,Zingem,50.908025,3.646384,2,stops:008892635,0
stops:008892643,Gavere-Asper,50.930021,3.639732,,,1
stops:008892643:0,Gavere-Asper,50.930021,3.639732,,stops:008892643,0
stops:008892643:1,Gavere-Asper,50.930021,3.639732,1,stops:008892643,0
stops:008892643:2,Gavere-Asper,50.930021,3.639732,2,stops:008892643,0
stops:008892650,Eke-Nazareth,50.960774,3.627839,,,1
stops:008892650:0,Eke-Nazareth,50.960774,3.627839,,stops:008892650,0
stops:008892650:1,Eke-Nazareth,50.960774,3.627839,1,stops:008892650,0
stops:008892692,Sint-Denijs-Boekel,50.874297,3.698395,,,1
stops:008892692:0,Sint-Denijs-Boekel,50.874297,3.698395,,stops:008892692,0
stops:008892692:1,Sint-Denijs-Boekel,50.874297,3.698395,1,stops:008892692,0
stops:008892692:2,Sint-Denijs-Boekel,50.874297,3.698395,2,stops:008892692,0
stops:008892734,Anzegem,50.826385,3.495014,,,1
stops:008892734:0,Anzegem,50.826385,3.495014,,stops:008892734,0
stops:008892734:1,Anzegem,50.826385,3.495014,1,stops:008892734,0
stops:008892734:2,Anzegem,50.826385,3.495014,2,stops:008892734,0
stops:008892908,Ronse,50.742506,3.602552,,,1
stops:008892908:0,Ronse,50.742506,3.602552,,stops:008892908,0
stops:008892908:1,Ronse,50.742506,3.602552,1,stops:008892908,0
stops:008893013,Merelbeke,51.017531,3.768889,,,1
stops:008893013:0,Merelbeke,51.017531,3.768889,,stops:008893013,0
stops:008893013:1,Merelbeke,51.017531,3.768889,1,stops:008893013,0
stops:008893013:2,Merelbeke,51.017531,3.768889,2,stops:008893013,0
stops:008893013:3,Merelbeke,51.017531,3.768889,3,stops:008893013,0
stops:008893039,Melle,51.002807,3.797088,,,1
stops:008893039:0,Melle,51.002807,3.797088,,stops:008893039,0
stops:008893039:1,Melle,51.002807,3.797088,1,stops:008893039,0
stops:008893039:2,Melle,51.002807,3.797088,2,stops:008893039,0
stops:008893047,Gontrode,50.980199,3.801672,,,1
stops:008893047:0,Gontrode,50.980199,3.801672,,stops:008893047,0
stops:008893047:1,Gontrode,50.980199,3.801672,1,stops:008893047,0
stops:008893047:2,Gontrode,50.980199,3.801672,2,stops:008893047,0
stops:008893054,Landskouter,50.970545,3.791146,,,1
stops:008893054:0,Landskouter,50.970545,3.791146,,stops:008893054,0
stops:008893054:1,Landskouter,50.970545,3.791146,1,stops:008893054,0
stops:008893054:2,Landskouter,50.970545,3.791146,2,stops:008893054,0
stops:008893062,Moortsele,50.953519,3.781339,,,1
stops:008893062:0,Moortsele,50.953519,3.781339,,stops:008893062,0
stops:008893062:1,Moortsele,50.953519,3.781339,1,stops:008893062,0
stops:008893062:2,Moortsele,50.953519,3.781339,2,stops:008893062,0
stops:008893070,Scheldewindeke,50.937069,3.777842,,,1
stops:008893070:0,Scheldewindeke,50.937069,3.777842,,stops:008893070,0
stops:008893070:1,Scheldewindeke,50.937069,3.777842,1,stops:008893070,0
stops:008893070:2,Scheldewindeke,50.937069,3.777842,2,stops:008893070,0
stops:008893120,Gent-Dampoort,51.056365,3.740591,,,1
stops:008893120:0,Gent-Dampoort,51.056365,3.740591,,stops:008893120,0
stops:008893120:1,Gent-Dampoort,51.056365,3.740591,1,stops:008893120,0
stops:008893120:2,Gent-Dampoort,51.056365,3.740591,2,stops:008893120,0
stops:008893179,Gentbrugge,51.038647,3.756322,,,1
stops:008893179:0,Gentbrugge,51.038647,3.756322,,stops:008893179,0
stops:008893179:1,Gentbrugge,51.038647,3.756322,1,stops:008893179,0
stops:008893179:2,Gentbrugge,51.038647,3.756322,2,stops:008893179,0
stops:008893211,Wondelgem,51.088357,3.719071,,,1
stops:008893211:0,Wondelgem,51.088357,3.719071,,stops:008893211,0
stops:008893211:1,Wondelgem,51.088357,3.719071,1,stops:008893211,0
stops:008893211:2,Wondelgem,51.088357,3.719071,2,stops:008893211,0
stops:008893252,Evergem,51.107585,3.70138,,,1
stops:008893252:0,Evergem,51.107585,3.70138,,stops:008893252,0
stops:008893252:1,Evergem,51.107585,3.70138,1,stops:008893252,0
stops:008893260,Sleidinge,51.126607,3.667526,,,1
stops:008893260:0,Sleidinge,51.126607,3.667526,,stops:008893260,0
stops:008893260:1,Sleidinge,51.126607,3.667526,1,stops:008893260,0
stops:008893401,Dendermonde,51.022781,4.101427,,,1
stops:008893401:0,Dendermonde,51.022781,4.101427,,stops:008893401,0
stops:008893401:1,Dendermonde,51.022781,4.101427,1,stops:008893401,0
stops:008893401:2,Dendermonde,51.022781,4.101427,2,stops:008893401,0
stops:008893401:3,Dendermonde,51.022781,4.101427,3,stops:008893401,0
stops:008893401:4,Dendermonde,51.022781,4.101427,4,stops:008893401,0
stops:008893401:5,Dendermonde,51.022781,4.101427,5,stops:008893401,0
stops:008893401:6,Dendermonde,51.022781,4.101427,6,stops:008893401,0
stops:008893401:7,Dendermonde,51.022781,4.101427,7,stops:008893401,0
stops:008893401:8,Dendermonde,51.022781,4.101427,8,stops:008893401,0
stops:008893401:9,Dendermonde,51.022781,4.101427,9,stops:008893401,0
stops:008893443,Sint-Gillis-Dendermonde,51.021693,4.117832,,,1
stops:008893443:0,Sint-Gillis-Dendermonde,51.021693,4.117832,,stops:008893443,0
stops:008893443:1,Sint-Gillis-Dendermonde,51.021693,4.117832,1,stops:008893443,0
stops:008893443:2,Sint-Gillis-Dendermonde,51.021693,4.117832,2,stops:008893443,0
stops:008893518,Oudegem,51.01523,4.064472,,,1
stops:008893518:0,Oudegem,51.01523,4.064472,,stops:008893518,0
stops:008893518:1,Oudegem,51.01523,4.064472,1,stops:008893518,0
stops:008893518:2,Oudegem,51.01523,4.064472,2,stops:008893518,0
stops:008893526,Schoonaarde,51.003149,4.011094,,,1
stops:008893526:0,Schoonaarde,51.003149,4.011094,,stops:008893526,0
stops:008893526:1,Schoonaarde,51.003149,4.011094,1,stops:008893526,0
stops:008893526:2,Schoonaarde,51.003149,4.011094,2,stops:008893526,0
stops:008893534,Wichelen,51.001962,3.969195,,,1
stops:008893534:0,Wichelen,51.001962,3.969195,,stops:008893534,0
stops:008893534:1,Wichelen,51.001962,3.969195,1,stops:008893534,0
stops:008893534:2,Wichelen,51.001962,3.969195,2,stops:008893534,0
stops:008893542,Schellebelle,51.003149,3.921373,,,1
stops:008893542:0,Schellebelle,51.003149,3.921373,,stops:008893542,0
stops:008893542:1,Schellebelle,51.003149,3.921373,1,stops:008893542,0
stops:008893542:2,Schellebelle,51.003149,3.921373,2,stops:008893542,0
stops:008893559,Wetteren,51.001603,3.881883,,,1
stops:008893559:0,Wetteren,51.001603,3.881883,,stops:008893559,0
stops:008893559:1,Wetteren,51.001603,3.881883,1,stops:008893559,0
stops:008893559:2,Wetteren,51.001603,3.881883,2,stops:008893559,0
stops:008893567,Kwatrecht,50.99175,3.829593,,,1
stops:008893567:0,Kwatrecht,50.99175,3.829593,,stops:008893567,0
stops:008893567:1,Kwatrecht,50.99175,3.829593,1,stops:008893567,0
stops:008893567:2,Kwatrecht,50.99175,3.829593,2,stops:008893567,0
stops:008893583,Serskamp,50.984397,3.959361,,,1
stops:008893583:0,Serskamp,50.984397,3.959361,,stops:008893583,0
stops:008893583:1,Serskamp,50.984397,3.959361,1,stops:008893583,0
stops:008893583:2,Serskamp,50.984397,3.959361,2,stops:008893583,0
stops:008893708,Eeklo,51.181333,3.574515,,,1
stops:008893708:0,Eeklo,51.181333,3.574515,,stops:008893708,0
stops:008893708:1,Eeklo,51.181333,3.574515,1,stops:008893708,0
stops:008893708:2,Eeklo,51.181333,3.574515,2,stops:008893708,0
stops:008893708:3,Eeklo,51.181333,3.574515,3,stops:008893708,0
stops:008893815,Waarschoot,51.154608,3.615353,,,1
stops:008893815:0,Waarschoot,51.154608,3.615353,,stops:008893815,0
stops:008893815:1,Waarschoot,51.154608,3.615353,1,stops:008893815,0
stops:008894151,Beervelde,51.08753,3.879384,,,1
stops:008894151:0,Beervelde,51.08753,3.879384,,stops:008894151,0
stops:008894151:1,Beervelde,51.08753,3.879384,1,stops:008894151,0
stops:008894151:2,Beervelde,51.08753,3.879384,2,stops:008894151,0
stops:008894201,Lokeren,51.108062,3.987794,,,1
stops:008894201:0,Lokeren,51.108062,3.987794,,stops:008894201,0
stops:008894201:1,Lokeren,51.108062,3.987794,1,stops:008894201,0
stops:008894201:2,Lokeren,51.108062,3.987794,2,stops:008894201,0
stops:008894201:3,Lokeren,51.108062,3.987794,3,stops:008894201,0
stops:008894201:4,Lokeren,51.108062,3.987794,4,stops:008894201,0
stops:008894235,Zele,51.073256,4.041999,,,1
stops:008894235:0,Zele,51.073256,4.041999,,stops:008894235,0
stops:008894235:1,Zele,51.073256,4.041999,1,stops:008894235,0
stops:008894235:2,Zele,51.073256,4.041999,2,stops:008894235,0
stops:008894425,Sinaai,51.143398,4.06894,,,1
stops:008894425:0,Sinaai,51.143398,4.06894,,stops:008894425,0
stops:008894425:1,Sinaai,51.143398,4.06894,1,stops:008894425,0
stops:008894425:2,Sinaai,51.143398,4.06894,2,stops:008894425,0
stops:008894433,Belsele,51.150994,4.088608,,,1
stops:008894433:0,Belsele,51.150994,4.088608,,stops:008894433,0
stops:008894433:1,Belsele,51.150994,4.088608,1,stops:008894433,0
stops:008894433:2,Belsele,51.150994,4.088608,2,stops:008894433,0
stops:008894508,Sint-Niklaas,51.171472,4.142966,,,1
stops:008894508:0,Sint-Niklaas,51.171472,4.142966,,stops:008894508,0
stops:008894508:1,Sint-Niklaas,51.171472,4.142966,1,stops:008894508,0
stops:008894508:2,Sint-Niklaas,51.171472,4.142966,2,stops:008894508,0
stops:008894508:3,Sint-Niklaas,51.171472,4.142966,3,stops:008894508,0
stops:008894508:4,Sint-Niklaas,51.171472,4.142966,4,stops:008894508,0
stops:008894672,Temse,51.126085,4.221352,,,1
stops:008894672:0,Temse,51.126085,4.221352,,stops:008894672,0
stops:008894714,Nieuwkerken-Waas,51.185612,4.185907,,,1
stops:008894714:0,Nieuwkerken-Waas,51.185612,4.185907,,stops:008894714,0
stops:008894714:1,Nieuwkerken-Waas,51.185612,4.185907,1,stops:008894714,0
stops:008894714:2,Nieuwkerken-Waas,51.185612,4.185907,2,stops:008894714,0
stops:008894748,Beveren,51.208336,4.25952,,,1
stops:008894748:0,Beveren,51.208336,4.25952,,stops:008894748,0
stops:008894748:1,Beveren,51.208336,4.25952,1,stops:008894748,0
stops:008894748:2,Beveren,51.208336,4.25952,2,stops:008894748,0
stops:008894755,Melsele,51.21071,4.286766,,,1
stops:008894755:0,Melsele,51.21071,4.286766,,stops:008894755,0
stops:008894755:1,Melsele,51.21071,4.286766,1,stops:008894755,0
stops:008894755:2,Melsele,51.21071,4.286766,2,stops:008894755,0
stops:008894821,Zwijndrecht,51.214108,4.32978,,,1
stops:008894821:0,Zwijndrecht,51.214108,4.32978,,stops:008894821,0
stops:008894821:1,Zwijndrecht,51.214108,4.32978,1,stops:008894821,0
stops:008894821:2,Zwijndrecht,51.214108,4.32978,2,stops:008894821,0
stops:008895000,Aalst,50.942813,4.039653,,,1
stops:008895000:0,Aalst,50.942813,4.039653,,stops:008895000,0
stops:008895000:1,Aalst,50.942813,4.039653,1,stops:008895000,0
stops:008895000:2,Aalst,50.942813,4.039653,2,stops:008895000,0
stops:008895000:3,Aalst,50.942813,4.039653,3,stops:008895000,0
stops:008895000:4,Aalst,50.942813,4.039653,4,stops:008895000,0
stops:008895000:5,Aalst,50.942813,4.039653,5,stops:008895000,0
stops:008895000:6,Aalst,50.942813,4.039653,6,stops:008895000,0
stops:008895067,Lede,50.970895,3.984981,,,1
stops:008895067:0,Lede,50.970895,3.984981,,stops:008895067,0
stops:008895067:1,Lede,50.970895,3.984981,1,stops:008895067,0
stops:008895067:2,Lede,50.970895,3.984981,2,stops:008895067,0
stops:008895091,Erembodegem,50.919621,4.055447,,,1
stops:008895091:0,Erembodegem,50.919621,4.055447,,stops:008895091,0
stops:008895091:1,Erembodegem,50.919621,4.055447,1,stops:008895091,0
stops:008895091:2,Erembodegem,50.919621,4.055447,2,stops:008895091,0
stops:008895125,Aalst-Kerrebroek,50.948377,4.024407,,,1
stops:008895125:0,Aalst-Kerrebroek,50.948377,4.024407,,stops:008895125,0
stops:008895208,Zottegem,50.869102,3.81441,,,1
stops:008895208:0,Zottegem,50.869102,3.81441,,stops:008895208,0
stops:008895208:1,Zottegem,50.869102,3.81441,1,stops:008895208,0
stops:008895208:2,Zottegem,50.869102,3.81441,2,stops:008895208,0
stops:008895208:3,Zottegem,50.869102,3.81441,3,stops:008895208,0
stops:008895208:4,Zottegem,50.869102,3.81441,4,stops:008895208,0
stops:008895208:5,Zottegem,50.869102,3.81441,5,stops:008895208,0
stops:008895208:6,Zottegem,50.869102,3.81441,6,stops:008895208,0
stops:008895232,Munkzwalm,50.875673,3.733238,,,1
stops:008895232:0,Munkzwalm,50.875673,3.733238,,stops:008895232,0
stops:008895232:1,Munkzwalm,50.875673,3.733238,1,stops:008895232,0
stops:008895232:2,Munkzwalm,50.875673,3.733238,2,stops:008895232,0
stops:008895240,Balegem-Zuid,50.90051,3.80587,,,1
stops:008895240:0,Balegem-Zuid,50.90051,3.80587,,stops:008895240,0
stops:008895240:1,Balegem-Zuid,50.90051,3.80587,1,stops:008895240,0
stops:008895240:2,Balegem-Zuid,50.90051,3.80587,2,stops:008895240,0
stops:008895257,Balegem-Dorp,50.919612,3.791425,,,1
stops:008895257:0,Balegem-Dorp,50.919612,3.791425,,stops:008895257,0
stops:008895257:1,Balegem-Dorp,50.919612,3.791425,1,stops:008895257,0
stops:008895257:2,Balegem-Dorp,50.919612,3.791425,2,stops:008895257,0
stops:008895422,Hillegem,50.891296,3.857469,,,1
stops:008895422:0,Hillegem,50.891296,3.857469,,stops:008895422,0
stops:008895422:1,Hillegem,50.891296,3.857469,1,stops:008895422,0
stops:008895422:2,Hillegem,50.891296,3.857469,2,stops:008895422,0
stops:008895430,Herzele,50.89722,3.880616,,,1
stops:008895430:0,Herzele,50.89722,3.880616,,stops:008895430,0
stops:008895430:1,Herzele,50.89722,3.880616,1,stops:008895430,0
stops:008895430:2,Herzele,50.89722,3.880616,2,stops:008895430,0
stops:008895448,Terhagen,50.901643,3.896653,,,1
stops:008895448:0,Terhagen,50.901643,3.896653,,stops:008895448,0
stops:008895448:1,Terhagen,50.901643,3.896653,1,stops:008895448,0
stops:008895448:2,Terhagen,50.901643,3.896653,2,stops:008895448,0
stops:008895455,Burst,50.907198,3.922416,,,1
stops:008895455:0,Burst,50.907198,3.922416,,stops:008895455,0
stops:008895455:1,Burst,50.907198,3.922416,1,stops:008895455,0
stops:008895455:2,Burst,50.907198,3.922416,2,stops:008895455,0
stops:008895463,Bambrugge,50.913769,3.935711,,,1
stops:008895463:0,Bambrugge,50.913769,3.935711,,stops:008895463,0
stops:008895471,Erpe-Mere,50.928601,3.962463,,,1
stops:008895471:0,Erpe-Mere,50.928601,3.962463,,stops:008895471,0
stops:008895489,Vijfhuizen,50.943254,3.98125,,,1
stops:008895489:0,Vijfhuizen,50.943254,3.98125,,stops:008895489,0
stops:008895505,Geraardsbergen,50.771137,3.872328,,,1
stops:008895505:0,Geraardsbergen,50.771137,3.872328,,stops:008895505,0
stops:008895505:1,Geraardsbergen,50.771137,3.872328,1,stops:008895505,0
stops:008895505:2,Geraardsbergen,50.771137,3.872328,2,stops:008895505,0
stops:008895505:3,Geraardsbergen,50.771137,3.872328,3,stops:008895505,0
stops:008895505:4,Geraardsbergen,50.771137,3.872328,4,stops:008895505,0
stops:008895570,Lierde,50.816236,3.826564,,,1
stops:008895570:0,Lierde,50.816236,3.826564,,stops:008895570,0
stops:008895570:1,Lierde,50.816236,3.826564,1,stops:008895570,0
stops:008895570:2,Lierde,50.816236,3.826564,2,stops:008895570,0
stops:008895612,Viane-Moerbeke,50.751981,3.917337,,,1
stops:008895612:0,Viane-Moerbeke,50.751981,3.917337,,stops:008895612,0
stops:008895612:1,Viane-Moerbeke,50.751981,3.917337,1,stops:008895612,0
stops:008895612:2,Viane-Moerbeke,50.751981,3.917337,2,stops:008895612,0
stops:008895620,Galmaarden,50.743918,3.965726,,,1
stops:008895620:0,Galmaarden,50.743918,3.965726,,stops:008895620,0
stops:008895620:1,Galmaarden,50.743918,3.965726,1,stops:008895620,0
stops:008895620:2,Galmaarden,50.743918,3.965726,2,stops:008895620,0
stops:008895638,Tollembeek,50.735522,3.992828,,,1
stops:008895638:0,Tollembeek,50.735522,3.992828,,stops:008895638,0
